company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,transfer_to_checked_ratio,total_passengers,load_factor,ssr_count,ssr_per_pax,ground_time_pressure,difficulty_score,difficulty_rank,difficulty_class
G7,4574,2025-08-07,ORD,YOW,2025-08-07 10:56:00+00:00,2025-08-07T14:04:00Z,2025-08-07 10:52:00+00:00,2025-08-07T13:45:00Z,50,CRJ-550,Express,102,74,37,0.05142857142857143,40,0.40326975476839244,24,0.10387550501271883,0.3771201732226632,0.935694004432346,489,Easy
YX,3451,2025-08-07,ORD,PWM,2025-08-07 13:55:00+00:00,2025-08-07T17:37:00Z,2025-08-07 13:59:00+00:00,2025-08-07T17:31:00Z,76,ERJ-175,Express,65,72,34,0.025714285714285714,72,0.4835795210096085,26,0.06162402114818694,0.36448935402381805,0.9354071818958993,490,Easy
UA,2677,2025-08-07,ORD,IAD,2025-08-07 17:56:00+00:00,2025-08-07T20:55:00Z,2025-08-07 21:33:00+00:00,2025-08-08T00:49:00Z,176,B757-200,Mainline,-44,132,56,0.011428571428571429,178,0.518454297745851,104,0.10109333257115571,0.30350054132082277,0.9344767430664009,491,Easy
G7,4613,2025-08-07,ORD,STL,2025-08-07 09:05:00+00:00,2025-08-07T10:40:00Z,2025-08-07 08:57:00+00:00,2025-08-07T10:13:00Z,50,CRJ-550,Express,68,97,29,0.05142857142857143,47,0.4795640326975477,13,0.04667606916246685,0.35654998195597254,0.9342186552445585,492,Easy
OO,5108,2025-08-07,ORD,SLN,2025-08-07 16:45:00+00:00,2025-08-07T18:50:00Z,2025-08-07 16:58:00+00:00,2025-08-07T19:04:00Z,50,CRJ-200,Express,38,48,29,0.025714285714285714,39,0.39237057220708454,33,0.14741191772465154,0.36340671237820277,0.9289034880242245,493,Easy
OO,5532,2025-08-07,ORD,MCI,2025-08-07 07:24:00+00:00,2025-08-07T09:13:00Z,2025-08-07 07:18:00+00:00,2025-08-07T09:16:00Z,70,ERJ-175,Express,854,837,34,0.03142857142857143,68,0.49669131957960305,11,0.026366284954801915,0.3731504871887405,0.9276366631517168,494,Easy
OO,5577,2025-08-07,ORD,JAX,2025-08-07 07:00:00+00:00,2025-08-07T10:39:00Z,2025-08-07 06:57:00+00:00,2025-08-07T10:20:00Z,76,ERJ-175,Express,730,699,34,0.03142857142857143,70,0.46923849132367706,20,0.04828883521087621,0.37820281486827856,0.9271587128314033,495,Easy
OO,5395,2025-08-07,ORD,GSO,2025-08-07 13:44:00+00:00,2025-08-07T16:51:00Z,2025-08-07 13:37:00+00:00,2025-08-07T16:37:00Z,70,ERJ-175,Express,65,56,34,0.017142857142857144,60,0.43441027637212926,36,0.10387550501271883,0.370263442800433,0.9256920813281382,496,Easy
UA,2628,2025-08-07,ORD,BNA,2025-08-07 21:30:00+00:00,2025-08-07T23:20:00Z,2025-08-07 22:24:00+00:00,2025-08-08T00:01:00Z,179,B737-900,Mainline,93,67,56,0.13714285714285715,123,0.341771573835873,49,0.06821458159217235,0.3763984121255864,0.9235274246964889,497,Easy
OO,5427,2025-08-07,ORD,PIA,2025-08-07 09:05:00+00:00,2025-08-07T10:19:00Z,2025-08-07 09:52:00+00:00,2025-08-07T10:49:00Z,50,CRJ-200,Express,-14,28,29,0.04285714285714286,43,0.43596730245231613,23,0.09235860513834128,0.35185853482497287,0.9230415852727731,498,Easy
UA,2430,2025-08-07,ORD,BNA,2025-08-07 14:10:00+00:00,2025-08-07T15:55:00Z,2025-08-07 14:09:00+00:00,2025-08-07T15:34:00Z,166,B737-MAX8,Mainline,76,100,51,0.054285714285714284,149,0.45645251304947315,46,0.052358634098137416,0.3583543846986647,0.9214512461319897,499,Easy
YX,3685,2025-08-07,ORD,DTW,2025-08-07 07:20:00+00:00,2025-08-07T09:51:00Z,2025-08-07 07:14:00+00:00,2025-08-07T09:33:00Z,70,ERJ-170,Express,51,64,34,0.06,60,0.43441027637212926,19,0.05376327996408799,0.3623240707325875,0.9104976270688048,500,Easy
OO,5646,2025-08-07,ORD,ATW,2025-08-07 13:59:00+00:00,2025-08-07T15:10:00Z,2025-08-07 15:07:00+00:00,2025-08-07T16:17:00Z,50,CRJ-200,Express,-17,34,29,0.04285714285714286,45,0.457765667574932,16,0.06064142850017457,0.348610609888127,0.9098748488203764,501,Easy
OO,5593,2025-08-07,ORD,MEM,2025-08-07 08:57:00+00:00,2025-08-07T11:02:00Z,2025-08-07 08:50:00+00:00,2025-08-07T10:45:00Z,76,ERJ-175,Express,66,86,34,0.06,58,0.38319231320808844,35,0.10448539010458859,0.35979790689281843,0.9074756102054955,502,Easy
YX,3542,2025-08-07,ORD,YUL,2025-08-07 17:58:00+00:00,2025-08-07T21:29:00Z,2025-08-07 18:10:00+00:00,2025-08-07T21:26:00Z,76,ERJ-175,Express,62,92,42,0.045714285714285714,68,0.45489746163774564,20,0.04977510980450837,0.3561891014074341,0.9065759585639739,503,Easy
YX,3700,2025-08-07,ORD,BNA,2025-08-07 07:25:00+00:00,2025-08-07T09:13:00Z,2025-08-07 07:19:00+00:00,2025-08-07T08:49:00Z,76,ERJ-175,Express,55,64,34,0.06285714285714286,68,0.45489746163774564,10,0.02376530441594564,0.3637675929267412,0.9052875018375753,504,Easy
G7,4482,2025-08-07,ORD,TUL,2025-08-07 15:35:00+00:00,2025-08-07T17:35:00Z,2025-08-07 15:31:00+00:00,2025-08-07T17:20:00Z,50,CRJ-550,Express,45,62,29,0.045714285714285714,43,0.43596730245231613,15,0.05945317692583404,0.3608805485384337,0.9020153136308695,505,Easy
OO,5712,2025-08-07,ORD,GSP,2025-08-07 13:55:00+00:00,2025-08-07T16:54:00Z,2025-08-07 13:53:00+00:00,2025-08-07T16:40:00Z,76,ERJ-175,Express,40,54,34,0.017142857142857144,69,0.4620679764807114,24,0.05927434307685302,0.36196319018404904,0.9004483668844705,506,Easy
OO,5414,2025-08-07,ORD,MEM,2025-08-07 15:37:00+00:00,2025-08-07T17:38:00Z,2025-08-07 15:32:00+00:00,2025-08-07T17:29:00Z,76,ERJ-175,Express,43,52,34,0.06285714285714286,64,0.4262154022658827,17,0.04473571001047434,0.3637675929267412,0.8975758480602412,507,Easy
UA,752,2025-08-07,ORD,DCA,2025-08-07 12:50:00+00:00,2025-08-07T15:48:00Z,2025-08-07 12:47:00+00:00,2025-08-07T15:40:00Z,166,B737-800,Mainline,65,89,51,0.06,136,0.41377499097206266,51,0.06408050276821786,0.3583543846986647,0.8962098784389452,508,Easy
OO,5795,2025-08-07,ORD,TUL,2025-08-07 09:00:00+00:00,2025-08-07T11:12:00Z,2025-08-07 08:53:00+00:00,2025-08-07T10:59:00Z,76,ERJ-175,Express,63,55,34,0.054285714285714284,59,0.3903628280510541,27,0.07869448664331709,0.36990256225189455,0.89324559123198,509,Easy
OO,5447,2025-08-07,ORD,PVD,2025-08-07 11:05:00+00:00,2025-08-07T14:39:00Z,2025-08-07 12:36:00+00:00,2025-08-07T15:51:00Z,70,ERJ-175,Express,71,165,34,0.022857142857142857,67,0.48890618917866885,19,0.047911720761745664,0.33309274630097435,0.8927677990985317,510,Easy
OO,5320,2025-08-07,ORD,MKE,2025-08-07 19:40:00+00:00,2025-08-07T20:45:00Z,2025-08-07 20:20:00+00:00,2025-08-07T21:35:00Z,50,CRJ-200,Express,217,228,29,0.02857142857142857,44,0.446866485013624,14,0.05403125977718227,0.3630458318296643,0.8925150051918992,511,Easy
UA,1693,2025-08-07,ORD,DCA,2025-08-07 13:55:00+00:00,2025-08-07T17:01:00Z,2025-08-07 14:50:00+00:00,2025-08-07T18:06:00Z,126,A319-100,Mainline,58,42,43,0.06571428571428571,98,0.39115955192249474,36,0.06272693126330287,0.37278960664020205,0.8923903755402853,512,Easy
UA,2177,2025-08-07,ORD,MSN,2025-08-07 14:00:00+00:00,2025-08-07T15:03:00Z,2025-08-07 14:00:00+00:00,2025-08-07T15:02:00Z,126,A319-100,Mainline,45,39,43,0.07714285714285714,98,0.39115955192249474,30,0.05189835922398288,0.3691808011548177,0.8893815694441525,513,Easy
G7,4431,2025-08-07,ORD,MSN,2025-08-07 15:40:00+00:00,2025-08-07T16:45:00Z,2025-08-07 15:43:00+00:00,2025-08-07T16:45:00Z,50,CRJ-550,Express,51,69,29,0.05142857142857143,40,0.40326975476839244,17,0.07292383660032918,0.3605196679898953,0.8881418307871883,514,Easy
OO,5448,2025-08-07,ORD,FWA,2025-08-07 14:00:00+00:00,2025-08-07T16:12:00Z,2025-08-07 14:00:00+00:00,2025-08-07T16:02:00Z,50,CRJ-200,Express,132,126,29,0.045714285714285714,34,0.33787465940054506,26,0.1330064870479091,0.3691808011548177,0.8857762333175576,515,Easy
UA,970,2025-08-07,ORD,FCO,2025-08-07 15:50:00+00:00,2025-08-08T07:55:00Z,2025-08-07 15:54:00+00:00,2025-08-08T07:59:00Z,318,B787-10,Mainline,160,172,155,0.08857142857142856,248,0.3923020238890889,59,0.0398326519382352,0.3626849512811259,0.8833910556798785,516,Easy
G7,4461,2025-08-07,ORD,ABE,2025-08-07 13:51:00+00:00,2025-08-07T17:00:00Z,2025-08-07 13:48:00+00:00,2025-08-07T16:42:00Z,50,CRJ-550,Express,106,135,29,0.011428571428571429,43,0.43596730245231613,19,0.07590589103208766,0.35654998195597254,0.8798517468689477,517,Easy
YX,3708,2025-08-07,ORD,BNA,2025-08-07 12:45:00+00:00,2025-08-07T14:26:00Z,2025-08-07 12:36:00+00:00,2025-08-07T14:19:00Z,76,ERJ-175,Express,44,55,39,0.05142857142857143,68,0.45489746163774564,4,0.008159421182808003,0.3630458318296643,0.8775312860787894,518,Easy
YX,3536,2025-08-07,ORD,YUL,2025-08-07 07:15:00+00:00,2025-08-07T10:40:00Z,2025-08-07 07:25:00+00:00,2025-08-07T10:37:00Z,76,ERJ-175,Express,50,86,42,0.037142857142857144,67,0.4477269467947799,15,0.037352516186090354,0.3540238181162035,0.8762461382399309,519,Easy
G7,4474,2025-08-07,ORD,AVL,2025-08-07 07:25:00+00:00,2025-08-07T10:21:00Z,2025-08-07 07:24:00+00:00,2025-08-07T10:22:00Z,50,CRJ-550,Express,990,1006,29,0.04857142857142857,40,0.40326975476839244,14,0.0596588358521622,0.36124142908697215,0.8727414482789555,520,Easy
G7,4502,2025-08-07,ORD,LEX,2025-08-07 10:50:00+00:00,2025-08-07T13:21:00Z,2025-08-07 10:48:00+00:00,2025-08-07T13:08:00Z,50,CRJ-550,Express,62,70,29,0.022857142857142857,43,0.43596730245231613,12,0.04711364134614381,0.36412847347527966,0.8700665601308825,521,Easy
OO,5585,2025-08-07,ORD,ATW,2025-08-07 12:57:00+00:00,2025-08-07T14:08:00Z,2025-08-07 12:52:00+00:00,2025-08-07T14:11:00Z,50,CRJ-550,Express,59,74,29,0.02857142857142857,42,0.42506811989100823,13,0.05249994655950065,0.3616023096355106,0.8677418046574481,522,Easy
UA,1097,2025-08-07,ORD,DCA,2025-08-07 11:15:00+00:00,2025-08-07T14:13:00Z,2025-08-07 12:49:00+00:00,2025-08-07T15:57:00Z,166,B737-800,Mainline,22,57,51,0.06285714285714286,133,0.4039263320311218,32,0.0403098873924299,0.3543846986647419,0.8614780609454364,523,Easy
G7,4530,2025-08-07,ORD,SGF,2025-08-07 15:50:00+00:00,2025-08-07T17:38:00Z,2025-08-07 20:25:00+00:00,2025-08-07T22:31:00Z,50,CRJ-550,Express,1665,1947,29,0.045714285714285714,50,0.5122615803814714,11,0.03666616788867275,0.2652472031757488,0.8598892371601786,524,Easy
OO,5375,2025-08-07,ORD,GRB,2025-08-07 08:50:00+00:00,2025-08-07T10:11:00Z,2025-08-07 11:54:00+00:00,2025-08-07T13:04:00Z,50,CRJ-200,Express,-180,38,29,0.06857142857142857,40,0.40326975476839244,19,0.08176717043244051,0.28834355828220853,0.8419519120544701,525,Easy
UA,1358,2025-08-07,ORD,RDU,2025-08-07 07:00:00+00:00,2025-08-07T10:03:00Z,2025-08-07 06:57:00+00:00,2025-08-07T10:15:00Z,126,A319-100,Mainline,649,448,43,0.011428571428571429,88,0.3479088274728602,20,0.03795247099152531,0.4395525081198123,0.8368423780127693,526,Easy
OO,5020,2025-08-07,ORD,FOD,2025-08-07 12:30:00+00:00,2025-08-07T14:03:00Z,2025-08-07 12:26:00+00:00,2025-08-07T13:34:00Z,50,CRJ-200,Express,40,56,29,0.04857142857142857,24,0.22888283378746596,26,0.189361065389795,0.36124142908697215,0.8280567568356616,527,Easy
UA,1316,2025-08-07,ORD,SRQ,2025-08-07 11:14:00+00:00,2025-08-07T15:10:00Z,2025-08-07 12:42:00+00:00,2025-08-07T16:31:00Z,179,B737-900,Mainline,-38,59,56,0.02,141,0.39657193308267247,60,0.07301791461981974,0.332010104655359,0.8215999523578512,528,Easy
UA,1381,2025-08-07,ORD,DCA,2025-08-07 09:00:00+00:00,2025-08-07T11:59:00Z,2025-08-07 08:49:00+00:00,2025-08-07T11:41:00Z,150,A320-200,Mainline,74,65,46,0.05142857142857143,109,0.36330608537693015,21,0.03183073030707794,0.370263442800433,0.8168288299130125,529,Easy
OO,5100,2025-08-07,ORD,DEC,2025-08-07 17:00:00+00:00,2025-08-07T18:03:00Z,2025-08-07 17:38:00+00:00,2025-08-07T18:48:00Z,50,CRJ-200,Express,42,33,29,0.03142857142857143,22,0.20708446866485014,25,0.19874035884809493,0.370263442800433,0.8075168417419495,530,Easy
OO,5026,2025-08-07,ORD,JST,2025-08-07 21:05:00+00:00,2025-08-07T23:55:00Z,2025-08-07 22:23:00+00:00,2025-08-08T01:02:00Z,50,CRJ-200,Express,40,17,29,0.02,31,0.3051771117166213,19,0.10615765567907015,0.37531577047997106,0.8066505378756625,531,Easy
YX,3551,2025-08-07,ORD,SDF,2025-08-07 19:40:00+00:00,2025-08-07T22:14:00Z,2025-08-07 19:43:00+00:00,2025-08-07T21:59:00Z,76,ERJ-175,Express,47,42,39,0.04,51,0.33299870930732833,19,0.06364700601174182,0.3688199206062793,0.8054656359253494,532,Easy
UA,669,2025-08-07,ORD,AUS,2025-08-07 07:10:00+00:00,2025-08-07T10:03:00Z,2025-08-07 07:03:00+00:00,2025-08-07T09:38:00Z,166,B737-800,Mainline,440,301,51,0.045714285714285714,103,0.3054397426217131,21,0.033815695235992205,0.41717791411042937,0.8021476376824204,533,Easy
OO,5121,2025-08-07,ORD,FOD,2025-08-07 07:45:00+00:00,2025-08-07T09:20:00Z,2025-08-07 07:52:00+00:00,2025-08-07T09:21:00Z,50,CRJ-200,Express,12,25,29,0.002857142857142857,9,0.0653950953678474,19,0.3711407052720834,0.3623240707325875,0.8017170142296612,534,Easy
OO,5138,2025-08-07,ORD,MGW,2025-08-07 21:13:00+00:00,2025-08-07T23:59:00Z,2025-08-07 22:48:00+00:00,2025-08-08T01:31:00Z,50,CRJ-200,Express,53,33,29,0.03428571428571429,35,0.3487738419618529,9,0.04323550159252688,0.3742331288343558,0.8005281866744498,535,Easy
UA,1779,2025-08-07,ORD,BOS,2025-08-07 21:32:00+00:00,2025-08-08T00:59:00Z,2025-08-07 21:51:00+00:00,2025-08-08T01:06:00Z,179,B737-900,Mainline,67,58,56,0.08857142857142856,95,0.25652657056307376,46,0.08339620561203998,0.370263442800433,0.7987576475469753,536,Easy
UA,1010,2025-08-07,ORD,DCA,2025-08-07 08:00:00+00:00,2025-08-07T10:56:00Z,2025-08-07 07:57:00+00:00,2025-08-07T10:42:00Z,150,A320-200,Mainline,785,526,46,0.03142857142857143,75,0.23978201634877386,24,0.05435283555289541,0.46048357993504146,0.7860470032652822,537,Easy
OO,5037,2025-08-07,ORD,LAF,2025-08-07 12:14:00+00:00,2025-08-07T14:12:00Z,2025-08-07 12:09:00+00:00,2025-08-07T13:58:00Z,50,CRJ-200,Express,41,50,29,0.008571428571428572,15,0.1307901907356948,24,0.2807421816549454,0.3637675929267412,0.78387139388881,538,Easy
OO,5469,2025-08-07,ORD,SDF,2025-08-07 07:25:00+00:00,2025-08-07T09:57:00Z,2025-08-07 07:21:00+00:00,2025-08-07T09:51:00Z,50,CRJ-550,Express,82,102,29,0.04285714285714286,30,0.29427792915531337,15,0.08618883734849618,0.35979790689281843,0.7831218162537709,539,Easy
UA,1641,2025-08-07,ORD,IND,2025-08-07 21:30:00+00:00,2025-08-07T23:43:00Z,2025-08-07 21:36:00+00:00,2025-08-07T23:41:00Z,126,B737-700,Mainline,78,46,43,0.05142857142857143,61,0.23113187145884698,41,0.11663310136068271,0.378563695416817,0.7777572396649182,540,Easy
OO,5852,2025-08-07,ORD,HSV,2025-08-07 10:46:00+00:00,2025-08-07T12:37:00Z,2025-08-07 10:36:00+00:00,2025-08-07T12:16:00Z,76,ERJ-175,Express,85,47,34,0.011428571428571429,39,0.24695253119173963,31,0.13834183174299888,0.38072897870804756,0.7774519130713575,541,Easy
UA,1077,2025-08-07,ORD,DCA,2025-08-07 06:00:00+00:00,2025-08-07T08:57:00Z,2025-08-07 05:53:00+00:00,2025-08-07T08:34:00Z,166,B737-800,Mainline,655,507,51,0.07428571428571429,93,0.2726108794852435,6,0.009166252359139464,0.4204258390472753,0.7764886851773726,542,Easy
G7,4597,2025-08-07,ORD,ROA,2025-08-07 07:15:00+00:00,2025-08-07T10:14:00Z,2025-08-07 07:11:00+00:00,2025-08-07T09:57:00Z,50,CRJ-550,Express,980,951,29,0.054285714285714284,31,0.3051771117166213,7,0.03769313568853084,0.37748105377120167,0.7746370154620681,543,Easy
G7,4481,2025-08-07,ORD,GRR,2025-08-07 07:00:00+00:00,2025-08-07T09:07:00Z,2025-08-07 06:54:00+00:00,2025-08-07T08:51:00Z,50,CRJ-550,Express,897,915,29,0.04285714285714286,27,0.26158038147138973,17,0.10911599913545147,0.3605196679898953,0.7740731914538794,544,Easy
UA,1756,2025-08-07,ORD,YYZ,2025-08-07 21:14:00+00:00,2025-08-07T23:58:00Z,2025-08-07 21:28:00+00:00,2025-08-08T00:01:00Z,166,B737-800,Mainline,74,102,65,0.03142857142857143,112,0.33498571944453565,29,0.04355133494367372,0.356910862504511,0.7668764883212917,545,Easy
OO,5027,2025-08-07,ORD,MCW,2025-08-07 07:45:00+00:00,2025-08-07T09:14:00Z,2025-08-07 07:37:00+00:00,2025-08-07T09:06:00Z,50,CRJ-200,Express,695,700,29,0.008571428571428572,5,0.021798365122615806,10,0.351488852311836,0.36521111512089494,0.7470697611267754,546,Easy
UA,1068,2025-08-07,ORD,IAD,2025-08-07 08:52:00+00:00,2025-08-07T11:55:00Z,2025-08-07 16:00:00+00:00,2025-08-07T18:51:00Z,176,B757-200,Mainline,852,1141,56,0.12,85,0.23049294030220466,59,0.12052178046139898,0.26272103933597973,0.7337357600995834,547,Easy
UA,2038,2025-08-07,ORD,BUF,2025-08-07 07:10:00+00:00,2025-08-07T09:48:00Z,2025-08-07 07:03:00+00:00,2025-08-07T09:52:00Z,166,B737-800,Mainline,481,382,51,0.014285714285714285,89,0.25947933423065567,28,0.0533989478586452,0.402742692168892,0.7299066885439072,548,Easy
OO,5405,2025-08-07,ORD,SCE,2025-08-07 07:25:00+00:00,2025-08-07T10:20:00Z,2025-08-07 07:42:00+00:00,2025-08-07T10:39:00Z,50,CRJ-200,Express,65,97,29,0.02,25,0.23978201634877386,16,0.1109501720784079,0.3554673403103572,0.7261995287375389,549,Easy
G7,4380,2025-08-07,ORD,SYR,2025-08-07 07:05:00+00:00,2025-08-07T10:09:00Z,2025-08-07 07:02:00+00:00,2025-08-07T10:05:00Z,50,CRJ-550,Express,649,663,29,0.025714285714285714,28,0.27247956403269763,10,0.060922169256749543,0.36196319018404904,0.7210792091877819,550,Easy
YX,3421,2025-08-07,ORD,ROC,2025-08-07 07:15:00+00:00,2025-08-07T10:17:00Z,2025-08-07 07:08:00+00:00,2025-08-07T10:00:00Z,76,ERJ-175,Express,741,711,34,0.011428571428571429,36,0.22544098666284237,18,0.08618883734849618,0.3778419343197401,0.7009003297596501,551,Easy
UA,2455,2025-08-07,ORD,SAV,2025-08-07 07:10:00+00:00,2025-08-07T10:35:00Z,2025-08-07 07:05:00+00:00,2025-08-07T10:20:00Z,179,B737-MAX9,Mainline,460,457,56,0.02857142857142857,86,0.22912639093967394,31,0.06150976618911574,0.3680981595092024,0.6873057452094207,552,Easy
UA,1252,2025-08-07,ORD,DCA,2025-08-07 07:00:00+00:00,2025-08-07T09:57:00Z,2025-08-07 06:53:00+00:00,2025-08-07T09:33:00Z,126,A319-100,Mainline,585,435,43,0.014285714285714285,46,0.16625578478439515,13,0.04773955981757737,0.42114760014435215,0.649428659032039,553,Easy
OO,5051,2025-08-07,ORD,LAF,2025-08-07 21:15:00+00:00,2025-08-07T23:13:00Z,2025-08-07 21:24:00+00:00,2025-08-07T23:45:00Z,50,CRJ-550,Express,58,32,29,0.014285714285714285,17,0.15258855585831066,6,0.06017903195993347,0.3763984121255864,0.6034517142295448,554,Easy
UA,739,2025-08-08,ORD,BZN,2025-08-08 19:59:00+00:00,2025-08-08T22:23:00Z,2025-08-08 20:45:00+00:00,2025-08-08T23:01:00Z,126,A319-100,Mainline,1810,56,43,0.18285714285714286,179,0.7414904199645345,59,0.05605233657984864,0.9999999999999999,1.980399899401526,1,Difficult
UA,845,2025-08-08,ORD,GRU,2025-08-08 21:20:00+00:00,2025-08-09T09:30:00Z,2025-08-08 23:14:00+00:00,2025-08-09T11:06:00Z,318,B787-10,Mainline,360,212,155,0.7628571428571429,344,0.556817987078642,212,0.10675472998131322,0.4204258390472753,1.8468556989643734,2,Difficult
UA,972,2025-08-08,ORD,BRU,2025-08-08 17:50:00+00:00,2025-08-09T08:50:00Z,2025-08-08 18:25:00+00:00,2025-08-09T09:12:00Z,318,B787-10,Mainline,1795,1697,155,0.6142857142857143,384,0.6253663050742893,181,0.0811223440071824,0.40238181162035364,1.7231561749875397,3,Difficult
UA,219,2025-08-08,ORD,HNL,2025-08-08 09:30:00+00:00,2025-08-08T13:30:00Z,2025-08-08 09:23:00+00:00,2025-08-08T13:02:00Z,318,B787-10,Mainline,191,196,88,0.52,395,0.6442170925230922,93,0.039397526692514735,0.36521111512089494,1.568825734336502,4,Difficult
UA,944,2025-08-08,ORD,FRA,2025-08-08 15:10:00+00:00,2025-08-09T06:30:00Z,2025-08-08 15:06:00+00:00,2025-08-09T06:21:00Z,318,B787-10,Mainline,185,193,155,0.5114285714285715,382,0.6219388891745069,131,0.05840873106961244,0.36412847347527966,1.5559046651479704,5,Difficult
UA,907,2025-08-08,ORD,FRA,2025-08-08 18:25:00+00:00,2025-08-09T09:55:00Z,2025-08-08 19:10:00+00:00,2025-08-09T10:33:00Z,318,B787-10,Mainline,125,186,155,0.49142857142857144,394,0.642503384573201,135,0.05835702528804429,0.34500180440274264,1.5372907856925595,6,Difficult
UA,881,2025-08-08,ORD,HND,2025-08-08 12:50:00+00:00,2025-08-09T15:55:00Z,2025-08-08 12:59:00+00:00,2025-08-09T16:56:00Z,318,B787-10,Mainline,365,388,155,0.5542857142857143,316,0.508834164481689,93,0.04980803360879769,0.35871526524720315,1.471643177623404,7,Difficult
UA,422,2025-08-08,ORD,ATH,2025-08-08 16:15:00+00:00,2025-08-09T10:30:00Z,2025-08-08 17:12:00+00:00,2025-08-09T11:17:00Z,318,B787-10,Mainline,185,208,155,0.4542857142857143,353,0.5722413586276628,143,0.06940403942352567,0.35871526524720315,1.4546463775841059,8,Difficult
UA,909,2025-08-08,ORD,AMS,2025-08-08 18:15:00+00:00,2025-08-09T09:20:00Z,2025-08-08 18:50:00+00:00,2025-08-09T09:39:00Z,243,B787-8,Mainline,1455,1378,150,0.4114285714285714,267,0.5660847041410166,97,0.06201043398729294,0.3948033201010465,1.4343270296579276,9,Difficult
UA,2172,2025-08-08,ORD,FAI,2025-08-08 16:05:00+00:00,2025-08-08T19:40:00Z,2025-08-08 17:20:00+00:00,2025-08-08T20:19:00Z,166,B737-MAX8,Mainline,77,152,51,0.4742857142857143,167,0.5155444666951184,99,0.10260460673744536,0.3399494767232046,1.4323842644414826,10,Difficult
UA,310,2025-08-08,ORD,MCI,2025-08-08 15:53:00+00:00,2025-08-08T17:31:00Z,2025-08-08 15:52:00+00:00,2025-08-08T17:21:00Z,126,A319-100,Mainline,58,80,43,0.29428571428571426,152,0.6247134639505212,119,0.1362234892933366,0.35907614579574154,1.4142988133253138,11,Difficult
UA,980,2025-08-08,ORD,DUB,2025-08-08 20:15:00+00:00,2025-08-09T09:45:00Z,2025-08-08 20:12:00+00:00,2025-08-09T09:32:00Z,243,B787-8,Mainline,3015,2863,150,0.3,296,0.6311209786838003,47,0.025839059169898614,0.42186936124142904,1.3788293990951281,12,Difficult
UA,1531,2025-08-08,ORD,DSM,2025-08-08 20:20:00+00:00,2025-08-08T21:47:00Z,2025-08-08 20:29:00+00:00,2025-08-08T21:45:00Z,126,A319-100,Mainline,90,127,43,0.28285714285714286,152,0.6247134639505212,102,0.11644234782677176,0.35366293756766504,1.3776758922021008,13,Difficult
UA,1215,2025-08-08,ORD,ANC,2025-08-08 09:25:00+00:00,2025-08-08T13:17:00Z,2025-08-08 09:15:00+00:00,2025-08-08T12:44:00Z,166,B737-MAX8,Mainline,81,75,51,0.38,181,0.5615048750861757,66,0.0622483203444379,0.3691808011548177,1.3729339965854312,14,Difficult
UA,2329,2025-08-08,ORD,DTW,2025-08-08 14:50:00+00:00,2025-08-08T17:18:00Z,2025-08-08 15:04:00+00:00,2025-08-08T17:39:00Z,150,A320-200,Mainline,594,38,52,0.15142857142857144,160,0.5485921889191644,94,0.10166467155469101,0.5676651028509563,1.3693505347533832,15,Difficult
UA,1361,2025-08-08,ORD,STL,2025-08-08 21:20:00+00:00,2025-08-08T22:45:00Z,2025-08-08 22:15:00+00:00,2025-08-08T23:26:00Z,166,B737-800,Mainline,180,150,114,0.2742857142857143,212,0.6632743508092315,48,0.03780078430486817,0.3778419343197401,1.3532027837195542,16,Difficult
UA,445,2025-08-08,ORD,ANC,2025-08-08 15:50:00+00:00,2025-08-08T19:35:00Z,2025-08-08 16:08:00+00:00,2025-08-08T19:37:00Z,179,B737-MAX9,Mainline,68,100,56,0.2714285714285714,221,0.6401290852906704,86,0.06658144559404121,0.3554673403103572,1.3336064426236403,17,Difficult
UA,1620,2025-08-08,ORD,SEA,2025-08-08 08:50:00+00:00,2025-08-08T11:37:00Z,2025-08-08 08:44:00+00:00,2025-08-08T11:24:00Z,200,A321-2NX,Mainline,72,82,62,0.26,251,0.6512261580381471,82,0.05553664438460433,0.36340671237820277,1.3301695148009542,18,Difficult
UA,580,2025-08-08,ORD,PDX,2025-08-08 16:13:00+00:00,2025-08-08T18:45:00Z,2025-08-08 16:13:00+00:00,2025-08-08T18:18:00Z,179,B737-900,Mainline,78,91,56,0.19714285714285715,230,0.66752926491407,137,0.10310651946210046,0.3623240707325875,1.3301027122516151,19,Difficult
UA,2417,2025-08-08,ORD,SAN,2025-08-08 16:13:00+00:00,2025-08-08T18:35:00Z,2025-08-08 16:12:00+00:00,2025-08-08T18:23:00Z,179,B737-900,Mainline,81,80,56,0.1657142857142857,245,0.7131962309530696,110,0.07716502731572952,0.36737639841212555,1.3234519423952102,20,Difficult
UA,912,2025-08-08,ORD,KEF,2025-08-08 21:10:00+00:00,2025-08-09T08:30:00Z,2025-08-08 21:14:00+00:00,2025-08-09T08:29:00Z,176,B757-200,Mainline,150,127,75,0.31142857142857144,194,0.5679960366608868,76,0.06704347544392526,0.37531577047997106,1.3217838540133546,21,Difficult
